province,region_code,typology,office,office_no
Limpopo,T0LU0008,Urban,SGLIM,5
Limpopo,T0IQ0411,Urban,SGLIM,5
Limpopo,T0KU0031,Urban,SGLIM,5
Limpopo,T0KR0028,Urban,SGLIM,5
Limpopo,T0IR0495,Urban,SGLIM,5
Limpopo,T0IQ0037,Urban,SGLIM,5
Limpopo,T0IR0269,Urban,SGLIM,5
Limpopo,T0JR0392,Urban,SGLIM,5
Limpopo,T0JR0069,Urban,SGLIM,5
Limpopo,T0IQ0002,Urban,SGLIM,5
Limpopo,T0MT0034,Urban,SGLIM,5
Limpopo,T0JR0535,Urban,SGLIM,5
Limpopo,T0MT0021,Urban,SGLIM,5
Limpopo,T0IQ0430,Urban,SGLIM,5
Limpopo,T0IR0944,Urban,SGLIM,5
Limpopo,T0IR0631,Urban,SGLIM,5
Limpopo,T0IQ0649,Urban,SGLIM,5
Limpopo,T0HT0006,Urban,SGLIM,5
Limpopo,T0JR0200,Urban,SGLIM,5
Limpopo,T0IQ0181,Urban,SGLIM,5
Limpopo,T0IR0175,Urban,SGLIM,5
Limpopo,T0IP0043,Urban,SGLIM,5
Limpopo,T0IR0772,Urban,SGLIM,5
Limpopo,T0IQ0268,Urban,SGLIM,5
Limpopo,T0IR0960,Urban,SGLIM,5
Limpopo,T0IR0174,Urban,SGLIM,5
Limpopo,T0KR0026,Urban,SGLIM,5
Limpopo,T0IQ0458,Urban,SGLIM,5
Limpopo,T0JR0043,Urban,SGLIM,5
Limpopo,T0IR0368,Urban,SGLIM,5
Limpopo,T0IR0178,Urban,SGLIM,5
Limpopo,T0MU0000,Rural,SGLIM,5
Limpopo,T0MT0041,Urban,SGLIM,5
Limpopo,T0IR0454,Urban,SGLIM,5
Limpopo,T0IR0237,Urban,SGLIM,5
Limpopo,T0IQ0246,Urban,SGLIM,5
Limpopo,T0LS0033,Urban,SGLIM,5
Limpopo,T0LS0053,Urban,SGLIM,5
Limpopo,T0MS0000,Rural,SGLIM,5
Limpopo,T0JR0127,Urban,SGLIM,5
Limpopo,T0IR0092,Urban,SGLIM,5
Limpopo,T0KR0037,Urban,SGLIM,5
Limpopo,T0JR0229,Urban,SGLIM,5
Limpopo,T0IR0521,Urban,SGLIM,5
Limpopo,T0JR0223,Urban,SGLIM,5
Limpopo,T0JR0201,Urban,SGLIM,5
Limpopo,T0KS0086,Urban,SGLIM,5
Limpopo,T0IQ0051,Urban,SGLIM,5
Limpopo,T0IR0735,Urban,SGLIM,5
Limpopo,T0IR0012,Urban,SGLIM,5
Limpopo,T0IR0616,Urban,SGLIM,5
Limpopo,T0IQ0382,Urban,SGLIM,5
Limpopo,T0IQ0371,Urban,SGLIM,5
Limpopo,T0IQ0344,Urban,SGLIM,5
Limpopo,T0IR0380,Urban,SGLIM,5
Limpopo,T0IR0321,Urban,SGLIM,5
Limpopo,T0JR0290,Urban,SGLIM,5
Limpopo,T0IR0209,Urban,SGLIM,5
Limpopo,T0JU0046,Urban,SGLIM,5
Limpopo,T0IR0537,Urban,SGLIM,5
Limpopo,T0IR0738,Urban,SGLIM,5
Limpopo,T0IO0004,Urban,SGLIM,5
Limpopo,T0JR0509,Urban,SGLIM,5
Limpopo,T0KR0003,Urban,SGLIM,5
Limpopo,T0IR0182,Urban,SGLIM,5
Limpopo,T0JR0102,Urban,SGLIM,5
Limpopo,T0JR0179,Urban,SGLIM,5
Limpopo,T0JR0320,Urban,SGLIM,5
Limpopo,T0LT0096,Urban,SGLIM,5
Limpopo,T0JR0385,Urban,SGLIM,5
Limpopo,T0IR0404,Urban,SGLIM,5
Limpopo,T0JR0140,Urban,SGLIM,5
Limpopo,T0LS0072,Urban,SGLIM,5
Limpopo,T0KU0002,Urban,SGLIM,5
Limpopo,T0IR0065,Urban,SGLIM,5
Limpopo,T0IR0798,Urban,SGLIM,5
Limpopo,T0JR0291,Urban,SGLIM,5
Limpopo,T0JU0078,Urban,SGLIM,5
Limpopo,T0JR0104,Urban,SGLIM,5
Limpopo,T0JO0000,Rural,SGLIM,5
Limpopo,T0IR0504,Urban,SGLIM,5
Limpopo,T0JR0547,Urban,SGLIM,5
Limpopo,T0IR0116,Urban,SGLIM,5
Limpopo,T0IQ0566,Urban,SGLIM,5
Limpopo,T0IR0778,Urban,SGLIM,5
Limpopo,T0JU0065,Urban,SGLIM,5
Limpopo,T0HO0011,Urban,SGLIM,5
Limpopo,T0IQ0486,Urban,SGLIM,5
Limpopo,T0JR0027,Urban,SGLIM,5
Limpopo,T0KR0002,Urban,SGLIM,5
Limpopo,T0IQ0257,Urban,SGLIM,5
Limpopo,T0LT0031,Urban,SGLIM,5
Limpopo,T0IR0832,Urban,SGLIM,5
Limpopo,T0JR0334,Urban,SGLIM,5
Limpopo,T0JR0487,Urban,SGLIM,5
Limpopo,T0IR0186,Urban,SGLIM,5
Limpopo,T0JS0085,Urban,SGLIM,5
Limpopo,T0IR0488,Urban,SGLIM,5
Limpopo,T0JS0079,Urban,SGLIM,5
Limpopo,T0IQ0117,Urban,SGLIM,5
Limpopo,T0IQ0351,Urban,SGLIM,5
Limpopo,T0MT0024,Urban,SGLIM,5
Limpopo,T0KU0045,Urban,SGLIM,5
Limpopo,T0IR0536,Urban,SGLIM,5
Limpopo,T0IQ0452,Urban,SGLIM,5
Limpopo,T0IQ0537,Urban,SGLIM,5
Limpopo,T0IQ0243,Urban,SGLIM,5
Limpopo,T0IR0051,Urban,SGLIM,5
Limpopo,T0JR0536,Urban,SGLIM,5
Limpopo,T0IQ0323,Urban,SGLIM,5
Limpopo,T0IQ0588,Urban,SGLIM,5
Limpopo,T0MT0029,Urban,SGLIM,5
Limpopo,T0IR0243,Urban,SGLIM,5
Limpopo,T0KS0073,Urban,SGLIM,5
Limpopo,T0LT0137,Urban,SGLIM,5
Limpopo,T0IQ0511,Urban,SGLIM,5
Limpopo,T0LT0160,Urban,SGLIM,5
Limpopo,T0KS0011,Urban,SGLIM,5
Limpopo,T0IR0737,Urban,SGLIM,5
Limpopo,T0HO0001,Urban,SGLIM,5
Limpopo,T0IQ0548,Urban,SGLIM,5
Limpopo,T0IR0603,Urban,SGLIM,5
Limpopo,T0IT0008,Urban,SGLIM,5
Limpopo,T0MT0025,Urban,SGLIM,5
Limpopo,T0IR0428,Urban,SGLIM,5
Limpopo,T0JO0023,Urban,SGLIM,5
Limpopo,T0IR0009,Urban,SGLIM,5
Limpopo,T0IS0018,Urban,SGLIM,5
Limpopo,T0LR0003,Urban,SGLIM,5
Limpopo,T0LT0068,Urban,SGLIM,5
Limpopo,T0KS0053,Urban,SGLIM,5
Limpopo,T0IQ0441,Urban,SGLIM,5
Limpopo,T0IQ0260,Urban,SGLIM,5
Limpopo,T0IP0011,Urban,SGLIM,5
Limpopo,T0JR0287,Urban,SGLIM,5
Limpopo,T0IR0587,Urban,SGLIM,5
Limpopo,T0IQ0186,Urban,SGLIM,5
Limpopo,T0IR0420,Urban,SGLIM,5
Limpopo,T0IQ0097,Urban,SGLIM,5
Limpopo,T0KT0019,Urban,SGLIM,5
Limpopo,T0IR0291,Urban,SGLIM,5
Limpopo,T0KT0011,Urban,SGLIM,5
Limpopo,T0IR0089,Urban,SGLIM,5
Limpopo,T0KU0032,Urban,SGLIM,5
Limpopo,T0KS0008,Urban,SGLIM,5
Limpopo,T0LT0082,Urban,SGLIM,5
Limpopo,T0IR0156,Urban,SGLIM,5
Limpopo,T0LT0103,Urban,SGLIM,5
Limpopo,T0KS0003,Urban,SGLIM,5
Limpopo,T0JR0507,Urban,SGLIM,5
Limpopo,T0MT0069,Urban,SGLIM,5
Limpopo,T0IR0777,Urban,SGLIM,5
Limpopo,T0JR0574,Urban,SGLIM,5
Limpopo,T0IR0255,Urban,SGLIM,5
Limpopo,T0LS0022,Urban,SGLIM,5
Limpopo,T0KS0020,Urban,SGLIM,5
Limpopo,T0JR0221,Urban,SGLIM,5
Limpopo,T0IR0720,Urban,SGLIM,5
Limpopo,T0IR0859,Urban,SGLIM,5
Limpopo,T0LT0050,Urban,SGLIM,5
Limpopo,T0IR0617,Urban,SGLIM,5
Limpopo,T0JR0373,Urban,SGLIM,5
Limpopo,T0IQ0718,Urban,SGLIM,5
Limpopo,T0JR0464,Urban,SGLIM,5
Limpopo,T0LS0099,Urban,SGLIM,5
Limpopo,T0KS0021,Urban,SGLIM,5
Limpopo,T0IR0546,Urban,SGLIM,5
Limpopo,T0IR0206,Urban,SGLIM,5
Limpopo,T0IR0194,Urban,SGLIM,5
Limpopo,T0IQ0374,Urban,SGLIM,5
Limpopo,T0IQ0066,Urban,SGLIM,5
Limpopo,T0KP0018,Urban,SGLIM,5
Limpopo,T0JQ0091,Urban,SGLIM,5
Limpopo,T0IR0693,Urban,SGLIM,5
Limpopo,T0IR0691,Urban,SGLIM,5
Limpopo,T0HO0010,Urban,SGLIM,5
Limpopo,T0JR0621,Urban,SGLIM,5
Limpopo,T0IQ0478,Urban,SGLIM,5
Limpopo,T0IR0645,Urban,SGLIM,5
Limpopo,T0IT0031,Urban,SGLIM,5
Limpopo,T0IQ0087,Urban,SGLIM,5
Limpopo,T0JR0331,Urban,SGLIM,5
Limpopo,T0IQ0346,Urban,SGLIM,5
Limpopo,T0JQ0122,Urban,SGLIM,5
Limpopo,T0IR0357,Urban,SGLIM,5
Limpopo,T0MT0011,Urban,SGLIM,5
Limpopo,T0IQ0318,Urban,SGLIM,5
Limpopo,T0IR0903,Urban,SGLIM,5
Limpopo,T0KU0013,Urban,SGLIM,5
Limpopo,T0JS0002,Urban,SGLIM,5
Limpopo,T0JR0497,Urban,SGLIM,5
Limpopo,T0IR0130,Urban,SGLIM,5
Limpopo,T0IR0695,Urban,SGLIM,5
Limpopo,T0LS0058,Urban,SGLIM,5
Limpopo,T0IQ0237,Urban,SGLIM,5
Limpopo,T0JQ0069,Urban,SGLIM,5
Limpopo,T0HT0009,Urban,SGLIM,5
Limpopo,T0KR0029,Urban,SGLIM,5
Limpopo,T0LT0089,Urban,SGLIM,5
Limpopo,T0HN0000,Rural,SGLIM,5
Limpopo,T0LS0031,Urban,SGLIM,5
Limpopo,T0IR0642,Urban,SGLIM,5
Limpopo,T0IQ0020,Urban,SGLIM,5
Limpopo,T0JQ0169,Urban,SGLIM,5
Limpopo,T0JR0619,Urban,SGLIM,5
Limpopo,T0IQ0361,Urban,SGLIM,5
Limpopo,T0IQ0025,Urban,SGLIM,5
Limpopo,T0LT0034,Urban,SGLIM,5
Limpopo,T0IQ0116,Urban,SGLIM,5
Limpopo,T0HN0011,Urban,SGLIM,5
Limpopo,T0HO0014,Urban,SGLIM,5
Limpopo,T0KR0024,Urban,SGLIM,5
Limpopo,T0LT0010,Urban,SGLIM,5
Limpopo,T0JQ0164,Urban,SGLIM,5
Limpopo,T0JR0195,Urban,SGLIM,5
Limpopo,T0LR0010,Urban,SGLIM,5
Limpopo,T0JR0419,Urban,SGLIM,5
Limpopo,T0IR0459,Urban,SGLIM,5
Limpopo,T0IR0890,Urban,SGLIM,5
Limpopo,T0JS0081,Urban,SGLIM,5
Limpopo,T0IQ0227,Urban,SGLIM,5
Limpopo,T0IR0731,Urban,SGLIM,5
Limpopo,T0IQ0675,Urban,SGLIM,5
Limpopo,T0JR0301,Urban,SGLIM,5
Limpopo,T0JR0519,Urban,SGLIM,5
Limpopo,T0IR0342,Urban,SGLIM,5
Limpopo,T0IQ0393,Urban,SGLIM,5
Limpopo,T0IQ0161,Urban,SGLIM,5
Limpopo,T0LS0075,Urban,SGLIM,5
Limpopo,T0JO0035,Urban,SGLIM,5
Limpopo,T0KR0013,Urban,SGLIM,5
Limpopo,T0IR0218,Urban,SGLIM,5
Limpopo,T0JR0262,Urban,SGLIM,5
Limpopo,T0IQ0352,Urban,SGLIM,5
Limpopo,T0IR0791,Urban,SGLIM,5
Limpopo,T0IR0382,Urban,SGLIM,5
Limpopo,T0KS0012,Urban,SGLIM,5
Limpopo,T0IT0019,Urban,SGLIM,5
Limpopo,T0JS0042,Urban,SGLIM,5
Limpopo,T0IR0183,Urban,SGLIM,5
Limpopo,T0KU0034,Urban,SGLIM,5
Limpopo,T0IR0000,Rural,SGLIM,5
Limpopo,T0LT0106,Urban,SGLIM,5
Limpopo,T0KS0018,Urban,SGLIM,5
Limpopo,T0IQ0424,Urban,SGLIM,5
Limpopo,T0IR0377,Urban,SGLIM,5
Limpopo,T0IR0886,Urban,SGLIM,5
Limpopo,T0IR0933,Urban,SGLIM,5
Limpopo,T0IP0005,Urban,SGLIM,5
Limpopo,T0LT0088,Urban,SGLIM,5
Limpopo,T0IQ0261,Urban,SGLIM,5
Limpopo,T0IR0436,Urban,SGLIM,5
Limpopo,T0IR0029,Urban,SGLIM,5
Limpopo,T0IQ0000,Rural,SGLIM,5
Limpopo,T0JS0008,Urban,SGLIM,5
Limpopo,T0IR0020,Urban,SGLIM,5
Limpopo,T0JQ0110,Urban,SGLIM,5
Limpopo,T0IQ0233,Urban,SGLIM,5
Limpopo,T0LP0000,Rural,SGLIM,5
Limpopo,T0KS0078,Urban,SGLIM,5
Limpopo,T0IQ0226,Urban,SGLIM,5
Limpopo,T0JQ0136,Urban,SGLIM,5
Limpopo,T0JP0004,Urban,SGLIM,5
Limpopo,T0KS0034,Urban,SGLIM,5
Limpopo,T0IP0009,Urban,SGLIM,5
Limpopo,T0JR0309,Urban,SGLIM,5
Limpopo,T0JU0016,Urban,SGLIM,5
Limpopo,T0IQ0534,Urban,SGLIM,5
Limpopo,T0IR0936,Urban,SGLIM,5
Limpopo,T0MT0035,Urban,SGLIM,5
Limpopo,T0KT0007,Urban,SGLIM,5
Limpopo,T0JR0182,Urban,SGLIM,5
Limpopo,T0JQ0072,Urban,SGLIM,5
Limpopo,T0JR0599,Urban,SGLIM,5
Limpopo,T0JS0094,Urban,SGLIM,5
Limpopo,T0LT0125,Urban,SGLIM,5
Limpopo,T0IQ0152,Urban,SGLIM,5
Limpopo,T0IQ0275,Urban,SGLIM,5
Limpopo,T0JR0084,Urban,SGLIM,5
Limpopo,T0IR0210,Urban,SGLIM,5
Limpopo,T0IQ0694,Urban,SGLIM,5
Limpopo,T0IQ0286,Urban,SGLIM,5
Limpopo,T0JQ0138,Urban,SGLIM,5
Limpopo,T0IR0770,Urban,SGLIM,5
Limpopo,T0LR0018,Urban,SGLIM,5
Limpopo,T0IR0222,Urban,SGLIM,5
Limpopo,T0IQ0210,Urban,SGLIM,5
Limpopo,T0IQ0198,Urban,SGLIM,5
Limpopo,T0IQ0437,Urban,SGLIM,5
Limpopo,T0IR0597,Urban,SGLIM,5
Limpopo,T0IR0655,Urban,SGLIM,5
Limpopo,T0IR0948,Urban,SGLIM,5
Limpopo,T0IR0670,Urban,SGLIM,5
Limpopo,T0IR0583,Urban,SGLIM,5
Limpopo,T0JR0209,Urban,SGLIM,5
Limpopo,T0JR0613,Urban,SGLIM,5
Limpopo,T0JS0070,Urban,SGLIM,5
Limpopo,T0IR0946,Urban,SGLIM,5
Limpopo,T0JU0008,Urban,SGLIM,5
Limpopo,T0MT0037,Urban,SGLIM,5
Limpopo,T0IR0784,Urban,SGLIM,5
Limpopo,T0KQ0008,Urban,SGLIM,5
Limpopo,T0LT0066,Urban,SGLIM,5
Limpopo,T0IR0854,Urban,SGLIM,5
Limpopo,T0IR0634,Urban,SGLIM,5
Limpopo,T0KS0083,Urban,SGLIM,5
Limpopo,T0JS0043,Urban,SGLIM,5
Limpopo,T0IR0061,Urban,SGLIM,5
Limpopo,T0IR0096,Urban,SGLIM,5
Limpopo,T0IR0602,Urban,SGLIM,5
Limpopo,T0IR0341,Urban,SGLIM,5
Limpopo,T0JR0007,Urban,SGLIM,5
Limpopo,T0JS0090,Urban,SGLIM,5
Limpopo,T0IQ0495,Urban,SGLIM,5
Limpopo,T0IR0414,Urban,SGLIM,5
Limpopo,T0JQ0111,Urban,SGLIM,5
Limpopo,T0JO0017,Urban,SGLIM,5
Limpopo,T0JP0013,Urban,SGLIM,5
Limpopo,T0IR0678,Urban,SGLIM,5
Limpopo,T0IP0025,Urban,SGLIM,5
Limpopo,T0JR0367,Urban,SGLIM,5
Limpopo,T0IQ0549,Urban,SGLIM,5
Limpopo,T0LS0081,Urban,SGLIM,5
Limpopo,T0JR0300,Urban,SGLIM,5
Limpopo,T0IR0081,Urban,SGLIM,5
Limpopo,T0KS0031,Urban,SGLIM,5
Limpopo,T0IP0006,Urban,SGLIM,5
Limpopo,T0LT0056,Urban,SGLIM,5
Limpopo,T0IR0825,Urban,SGLIM,5
Limpopo,T0HM0000,Rural,SGLIM,5
Limpopo,T0LT0015,Urban,SGLIM,5
Limpopo,T0JR0046,Urban,SGLIM,5
Limpopo,T0IR0926,Urban,SGLIM,5
Limpopo,T0IR0765,Urban,SGLIM,5
Limpopo,T0IQ0154,Urban,SGLIM,5
Limpopo,T0IP0014,Urban,SGLIM,5
Limpopo,T0IR0565,Urban,SGLIM,5
Limpopo,T0JS0052,Urban,SGLIM,5
Limpopo,T0JR0170,Urban,SGLIM,5
Limpopo,T0IQ0034,Urban,SGLIM,5
Limpopo,T0IR0001,Urban,SGLIM,5
Limpopo,T0IR0664,Urban,SGLIM,5
Limpopo,T0JR0415,Urban,SGLIM,5
Limpopo,T0JR0404,Urban,SGLIM,5
Limpopo,T0IQ0048,Urban,SGLIM,5
Limpopo,T0IR0870,Urban,SGLIM,5
Limpopo,T0JP0033,Urban,SGLIM,5
Limpopo,T0IR0725,Urban,SGLIM,5
Limpopo,T0JR0173,Urban,SGLIM,5
Limpopo,T0IR0400,Urban,SGLIM,5
Limpopo,T0IR0640,Urban,SGLIM,5
Limpopo,T0IR0290,Urban,SGLIM,5
Limpopo,T0IR0805,Urban,SGLIM,5
Limpopo,T0JR0310,Urban,SGLIM,5
Limpopo,T0IQ0641,Urban,SGLIM,5
Limpopo,T0IR0470,Urban,SGLIM,5
Limpopo,T0JR0260,Urban,SGLIM,5
Limpopo,T0JR0263,Urban,SGLIM,5
Limpopo,T0IR0751,Urban,SGLIM,5
Limpopo,T0JR0410,Urban,SGLIM,5
Limpopo,T0JS0046,Urban,SGLIM,5
Limpopo,T0JR0022,Urban,SGLIM,5
Limpopo,T0IR0468,Urban,SGLIM,5
Limpopo,T0JR0328,Urban,SGLIM,5
Limpopo,T0IQ0167,Urban,SGLIM,5
Limpopo,T0KU0001,Urban,SGLIM,5
Limpopo,T0JR0176,Urban,SGLIM,5
Limpopo,T0IR0267,Urban,SGLIM,5
Limpopo,T0JR0230,Urban,SGLIM,5
Limpopo,T0KS0044,Urban,SGLIM,5
Limpopo,T0IR0390,Urban,SGLIM,5
Limpopo,T0IR0561,Urban,SGLIM,5
Limpopo,T0IR0958,Urban,SGLIM,5
Limpopo,T0KS0081,Urban,SGLIM,5
Limpopo,T0IQ0072,Urban,SGLIM,5
Limpopo,T0IR0887,Urban,SGLIM,5
Limpopo,T0IR0219,Urban,SGLIM,5
Limpopo,T0IR0497,Urban,SGLIM,5
Limpopo,T0IR0762,Urban,SGLIM,5
Limpopo,T0IQ0018,Urban,SGLIM,5
Limpopo,T0IQ0502,Urban,SGLIM,5
Limpopo,T0JR0505,Urban,SGLIM,5
Limpopo,T0IR0417,Urban,SGLIM,5
Limpopo,T0KU0038,Urban,SGLIM,5
Limpopo,T0JR0217,Urban,SGLIM,5
Limpopo,T0JT0016,Urban,SGLIM,5
Limpopo,T0IR0117,Urban,SGLIM,5
Limpopo,T0IR0719,Urban,SGLIM,5
Limpopo,T0IQ0651,Urban,SGLIM,5
Limpopo,T0IQ0685,Urban,SGLIM,5
Limpopo,T0JR0095,Urban,SGLIM,5
Limpopo,T0JS0075,Urban,SGLIM,5
Limpopo,T0IQ0492,Urban,SGLIM,5
Limpopo,T0JU0033,Urban,SGLIM,5
Limpopo,T0IQ0190,Urban,SGLIM,5
Limpopo,T0IR0115,Urban,SGLIM,5
Limpopo,T0IR0458,Urban,SGLIM,5
Limpopo,T0IR0728,Urban,SGLIM,5
Limpopo,T0IR0033,Urban,SGLIM,5
Limpopo,T0MU0001,Urban,SGLIM,5
Limpopo,T0IR0562,Urban,SGLIM,5
Limpopo,T0JP0051,Urban,SGLIM,5
Limpopo,T0JR0156,Urban,SGLIM,5
Limpopo,T0IR0604,Urban,SGLIM,5
Limpopo,T0IQ0300,Urban,SGLIM,5
Limpopo,T0JR0091,Urban,SGLIM,5
Limpopo,T0IR0609,Urban,SGLIM,5
Limpopo,T0IQ0490,Urban,SGLIM,5
Limpopo,T0IR0592,Urban,SGLIM,5
Limpopo,T0JR0590,Urban,SGLIM,5
Limpopo,T0LS0085,Urban,SGLIM,5
Limpopo,T0IR0629,Urban,SGLIM,5
Limpopo,T0JT0009,Urban,SGLIM,5
Limpopo,T0IR0877,Urban,SGLIM,5
Limpopo,T0KR0011,Urban,SGLIM,5
Limpopo,T0IR0749,Urban,SGLIM,5
Limpopo,T0IR0556,Urban,SGLIM,5
Limpopo,T0IR0528,Urban,SGLIM,5
Limpopo,T0IQ0143,Urban,SGLIM,5
Limpopo,T0JR0271,Urban,SGLIM,5
Limpopo,T0KR0006,Urban,SGLIM,5
Limpopo,T0IR0792,Urban,SGLIM,5
Limpopo,T0IQ0050,Urban,SGLIM,5
Limpopo,T0IQ0594,Urban,SGLIM,5
Limpopo,T0JP0000,Rural,SGLIM,5
Limpopo,T0JR0428,Urban,SGLIM,5
Limpopo,T0IR0856,Urban,SGLIM,5
Limpopo,T0JR0348,Urban,SGLIM,5
Limpopo,T0IQ0447,Urban,SGLIM,5
Limpopo,T0JU0021,Urban,SGLIM,5
Limpopo,T0IT0033,Urban,SGLIM,5
Limpopo,T0IR0619,Urban,SGLIM,5
Limpopo,T0JR0304,Urban,SGLIM,5
Limpopo,T0JR0150,Urban,SGLIM,5
Limpopo,T0IQ0205,Urban,SGLIM,5
Limpopo,T0IR0866,Urban,SGLIM,5
Limpopo,T0IR0976,Urban,SGLIM,5
Limpopo,T0MT0046,Urban,SGLIM,5
Limpopo,T0HO0012,Urban,SGLIM,5
Limpopo,T0IT0001,Urban,SGLIM,5
Limpopo,T0IR0359,Urban,SGLIM,5
Limpopo,T0JP0052,Urban,SGLIM,5
Limpopo,T0HU0003,Urban,SGLIM,5
Limpopo,T0JR0038,Urban,SGLIM,5
Limpopo,T0IR0311,Urban,SGLIM,5
Limpopo,T0IQ0234,Urban,SGLIM,5
Limpopo,T0IQ0366,Urban,SGLIM,5
Limpopo,T0IR0729,Urban,SGLIM,5
Limpopo,T0JQ0045,Urban,SGLIM,5
Limpopo,T0IQ0321,Urban,SGLIM,5
Limpopo,T0IR0706,Urban,SGLIM,5
Limpopo,T0JR0552,Urban,SGLIM,5
Limpopo,T0LT0025,Urban,SGLIM,5
Limpopo,T0IQ0722,Urban,SGLIM,5
Limpopo,T0IR0352,Urban,SGLIM,5
Limpopo,T0IQ0434,Urban,SGLIM,5
Limpopo,T0HN0014,Urban,SGLIM,5
Limpopo,T0IT0037,Urban,SGLIM,5
Limpopo,T0LT0009,Urban,SGLIM,5
Limpopo,T0JR0414,Urban,SGLIM,5
Limpopo,T0IR0047,Urban,SGLIM,5
Limpopo,T0JR0542,Urban,SGLIM,5
Limpopo,T0JR0423,Urban,SGLIM,5
Limpopo,T0IQ0571,Urban,SGLIM,5
Limpopo,T0IR0525,Urban,SGLIM,5
Limpopo,T0IQ0532,Urban,SGLIM,5
Limpopo,T0IR0166,Urban,SGLIM,5
Limpopo,T0IR0486,Urban,SGLIM,5
Limpopo,T0KS0033,Urban,SGLIM,5
Limpopo,T0LS0090,Urban,SGLIM,5
Limpopo,T0IR0742,Urban,SGLIM,5
Limpopo,T0JR0335,Urban,SGLIM,5
Limpopo,T0LT0052,Urban,SGLIM,5
Limpopo,T0LS0001,Urban,SGLIM,5
Limpopo,T0IR0965,Urban,SGLIM,5
Limpopo,T0JU0003,Urban,SGLIM,5
Limpopo,T0IR0972,Urban,SGLIM,5
Limpopo,T0LT0049,Urban,SGLIM,5
Limpopo,T0IQ0500,Urban,SGLIM,5
Limpopo,T0IQ0139,Urban,SGLIM,5
Limpopo,T0KS0029,Urban,SGLIM,5
Limpopo,T0IQ0663,Urban,SGLIM,5
Limpopo,T0JR0236,Urban,SGLIM,5
Limpopo,T0IR0580,Urban,SGLIM,5
Limpopo,T0LS0040,Urban,SGLIM,5
Limpopo,T0LT0090,Urban,SGLIM,5
Limpopo,T0IQ0036,Urban,SGLIM,5
Limpopo,T0KP0003,Urban,SGLIM,5
Limpopo,T0IR0050,Urban,SGLIM,5
Limpopo,T0IR0135,Urban,SGLIM,5
Limpopo,T0IR0509,Urban,SGLIM,5
Limpopo,T0JS0053,Urban,SGLIM,5
Limpopo,T0JR0578,Urban,SGLIM,5
Limpopo,T0KS0016,Urban,SGLIM,5
Limpopo,T0KT0010,Urban,SGLIM,5
Limpopo,T0JR0146,Urban,SGLIM,5
Limpopo,T0JR0532,Urban,SGLIM,5
Limpopo,T0IR0780,Urban,SGLIM,5
Limpopo,T0IR0804,Urban,SGLIM,5
Limpopo,T0IR0231,Urban,SGLIM,5
Limpopo,T0IQ0254,Urban,SGLIM,5
Limpopo,T0LU0013,Urban,SGLIM,5
Limpopo,T0IR0259,Urban,SGLIM,5
Limpopo,T0JR0550,Urban,SGLIM,5
Limpopo,T0IQ0396,Urban,SGLIM,5
Limpopo,T0IS0002,Urban,SGLIM,5
Limpopo,T0IR0615,Urban,SGLIM,5
Limpopo,T0IR0904,Urban,SGLIM,5
Limpopo,T0IR0302,Urban,SGLIM,5
Limpopo,T0KR0021,Urban,SGLIM,5
Limpopo,T0JR0455,Urban,SGLIM,5
Limpopo,T0MT0047,Urban,SGLIM,5
Limpopo,T0IR0136,Urban,SGLIM,5
Limpopo,T0JR0401,Urban,SGLIM,5
Limpopo,T0IT0020,Urban,SGLIM,5
Limpopo,T0JR0163,Urban,SGLIM,5
Limpopo,T0JR0445,Urban,SGLIM,5
Limpopo,T0KR0018,Urban,SGLIM,5
Limpopo,T0IR0297,Urban,SGLIM,5
Limpopo,T0JP0037,Urban,SGLIM,5
Limpopo,T0JS0086,Urban,SGLIM,5
Limpopo,T0LS0102,Urban,SGLIM,5
Limpopo,T0IR0253,Urban,SGLIM,5
Limpopo,T0IQ0407,Urban,SGLIM,5
Limpopo,T0KS0000,Rural,SGLIM,5
Limpopo,T0JU0067,Urban,SGLIM,5
Limpopo,T0IR0485,Urban,SGLIM,5
Limpopo,T0JU0007,Urban,SGLIM,5
Limpopo,T0IR0263,Urban,SGLIM,5
Limpopo,T0JP0039,Urban,SGLIM,5
Limpopo,T0JR0324,Urban,SGLIM,5
Limpopo,T0JR0562,Urban,SGLIM,5
Limpopo,T0IR0800,Urban,SGLIM,5
Limpopo,T0JR0511,Urban,SGLIM,5
Limpopo,T0IQ0689,Urban,SGLIM,5
Limpopo,T0JQ0019,Urban,SGLIM,5
Limpopo,T0JQ0096,Urban,SGLIM,5
Limpopo,T0JR0557,Urban,SGLIM,5
Limpopo,T0IR0558,Urban,SGLIM,5
Limpopo,T0JU0047,Urban,SGLIM,5
Limpopo,T0MT0055,Urban,SGLIM,5
Limpopo,T0IQ0313,Urban,SGLIM,5
Limpopo,T0JQ0074,Urban,SGLIM,5
Limpopo,T0IR0340,Urban,SGLIM,5
Limpopo,T0IQ0100,Urban,SGLIM,5
Limpopo,T0JR0598,Urban,SGLIM,5
Limpopo,T0JR0316,Urban,SGLIM,5
Limpopo,T0IR0201,Urban,SGLIM,5
Limpopo,T0LS0006,Urban,SGLIM,5
Limpopo,T0JR0019,Urban,SGLIM,5
Limpopo,T0IQ0580,Urban,SGLIM,5
Limpopo,T0JQ0016,Urban,SGLIM,5
Limpopo,T0KS0004,Urban,SGLIM,5
Limpopo,T0JR0602,Urban,SGLIM,5
